cluster,cluster_size,gene,p_val,p_adj,mean_in,mean_out,log2FC,pct_in,pct_out
11,7384,SLC12A2,0.0,0.0,4.20101356280328,1.4884344926013,1.49694108905037,0.7818255687974,0.32070686455391
11,7384,CHST9,0.0,0.0,2.80077641359646,1.06970425782836,1.3886139954077,0.57407908992416,0.246373972058495
11,7384,SH3YL1,0.0,0.0,4.42391528161737,1.7250616562513,1.35867532102915,0.8136511375948,0.383822881120708
11,7384,WNK2,0.0,0.0,1.84226472919579,0.721056352845542,1.353295250394,0.394230769230769,0.17058250472132
11,7384,ABCC4,0.0,0.0,1.71544367659389,0.697550109175491,1.29821176808825,0.372562296858072,0.167708894585313
11,7384,TMC4,0.0,0.0,1.77061678538601,0.751924161887888,1.235591833525,0.383261105092091,0.1841559586592
11,7384,HOMER2,0.0,0.0,3.03772647486735,1.30834467011607,1.21524868948828,0.613353196099675,0.291867356768495
11,7384,DCDC2,0.0,0.0,5.28827190631647,2.31094303847809,1.19431430629447,0.901137594799567,0.460539563842583
11,7384,VCAN,0.0,0.0,1.66676430405801,0.747225091963047,1.15743423615733,0.349810400866739,0.156176356937211
11,7384,ALDH1A1,0.0,0.0,1.58477744498852,0.719572017780138,1.13906816778025,0.343986998916576,0.168323890693966
11,7384,FGG,0.0,0.0,3.93189896909542,1.83800472649449,1.0970853572496,0.736998916576381,0.334351070256502
11,7384,FGFR3,0.0,0.0,2.69204318326447,1.33243746465059,1.01463318117443,0.54455579631636,0.293690575320696
12,6896,FBLN1,0.0,0.0,1.46798025234116,0.225414179847257,2.70317696610318,0.341647331786543,0.051680245781066
12,6896,TRIM45,0.0,0.0,1.01623562569546,0.183543709725743,2.46903292803876,0.243474477958237,0.045709415998567
12,6896,CXCL3,0.0,0.0,1.83575318363039,0.391869427374475,2.22792427911269,0.399216937354988,0.0946430800796834
12,6896,TMC5,0.0,0.0,2.1091631728715,0.492150322820852,2.09949751840878,0.469547563805104,0.116393184569205
12,6896,CRYAB,0.0,0.0,3.76601124729468,0.988299187868517,1.93001647171981,0.738254060324826,0.205439968734564
12,6896,VEPH1,0.0,0.0,2.27829511439441,0.657924659629578,1.79195878378848,0.498694895591647,0.155084161559798
12,6896,HUNK,0.0,0.0,1.08676090324838,0.336728488423367,1.69037392447438,0.260150812064965,0.0835210526030104
12,6896,HKDC1,0.0,0.0,2.17603537516362,0.6837042853939,1.67025618998223,0.474477958236659,0.166179048901096
12,6896,SLC44A3,0.0,0.0,2.21615416523752,0.731765210066528,1.5986041913101,0.493039443155452,0.175710664444794
12,6896,SEMA6A,0.0,0.0,2.67183675487329,0.939608292933236,1.5076995169244,0.569315545243619,0.221615489418061
12,6896,SPNS2,0.0,0.0,1.02115096051566,0.374631976705868,1.44664777160682,0.246664733178654,0.0921407595981089
12,6896,CXCL2,0.0,0.0,2.62254048676474,0.965681846030299,1.44134423993521,0.551914153132251,0.216670556752737
12,6896,TUT4,0.0,0.0,2.88176530340293,1.11135264141804,1.37463537839729,0.615429234338747,0.25744589614013
12,6896,CXCL12,0.0,0.0,2.72989699206468,1.05903193465466,1.36609958693871,0.585701856148492,0.223629287462886
12,6896,CXCL1,0.0,0.0,3.26079466105752,1.31918835222787,1.30557237761832,0.641241299303944,0.274191359666502
12,6896,SLPI,0.0,0.0,3.01424242912202,1.22060856651354,1.30419413045454,0.623404872389791,0.273002621737077
12,6896,SERPINA6,0.0,0.0,2.17193339367477,0.886913818865638,1.29211306829742,0.482453596287703,0.205857926819339
12,6896,EVC,0.0,0.0,1.5705071903091,0.676798569201603,1.21443091150174,0.365429234338747,0.162933088710246
12,6896,ELF3,0.0,0.0,1.69334949490781,0.732925341515592,1.20814049649893,0.388196055684455,0.176030918042219
12,6896,SEMA4G,0.0,0.0,1.8287528167952,0.813126997360437,1.16930650038862,0.415168213457077,0.193444028898816
